gpu,model,held_out,kernel_name,M,N,K,dtype,op_type,gpu_time_duration_ms,target_us
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.57952,579.52
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59578,595.78
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.37616,376.15999999999997
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13578,135.78
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02534,25.34
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02486,24.86
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.14179,141.79
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.5950700000000001,595.07
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59526,595.26
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.3824599999999999,382.4599999999999
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13923,139.23
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.0257,25.7
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.0248299999999999,24.829999999999902
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.1368,136.8
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.5764199999999999,576.42
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.5821799999999999,582.18
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.3838399999999999,383.8399999999999
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.14266,142.66
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02531,25.31
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02499,24.99
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13699,136.99
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.59392,593.92
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59072,590.72
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38976,389.76
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.1339199999999999,133.9199999999999
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02502,25.02
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02486,24.86
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13917,139.17
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.57747,577.47
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59133,591.33
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.3872,387.2
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13443,134.43
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02538,25.38
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.0249,24.9
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13974,139.74
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58189,581.89
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.58531,585.31
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38474,384.74
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13872,138.72
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02534,25.34
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02493,24.93
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13782,137.82
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58397,583.97
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.5899500000000001,589.95
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38429,384.29
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13974,139.74
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.0255,25.5
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.0248299999999999,24.829999999999902
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13741,137.41
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.5902999999999999,590.3
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.58854,588.54
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.37667,376.67
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13862,138.62
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02541,25.41
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02477,24.77
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13936,139.36
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.59354,593.54
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.58477,584.77
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38083,380.83
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.1354199999999999,135.4199999999999
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02531,25.31
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02477,24.77
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13338,133.38
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.5874900000000001,587.4900000000001
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.5926699999999999,592.67
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.3835199999999999,383.5199999999999
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13469,134.69
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02528,25.28
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.0249,24.9
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13923,139.23
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58816,588.16
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59693,596.93
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.39114,391.14
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.1313,131.3
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02509,25.09
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02461,24.61
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13574,135.74
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.5801000000000001,580.1
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.5959,595.9
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.3785,378.5
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13693,136.93
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02518,25.18
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.0247,24.7
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13987,139.87
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58128,581.28
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59542,595.42
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38867,388.67
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.1368,136.8
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02534,25.34
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02464,24.639999999999997
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13984,139.84
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.57923,579.23
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.58227,582.27
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38912,389.12
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13741,137.41
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02506,25.06
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.0249,24.9
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13549,135.49
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.5952999999999999,595.3
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59594,595.94
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.3864599999999999,386.4599999999999
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13213,132.13
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02512,25.12
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02477,24.77
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13299,132.99
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.59043,590.4300000000001
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.5847000000000001,584.7000000000002
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38938,389.38
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13046,130.45999999999998
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02518,25.18
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.0247,24.7
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13773,137.73
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58515,585.15
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.5905,590.5
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.38224,382.24
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13994,139.94
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02509,25.09
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02477,24.77
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13942,139.42
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58256,582.56
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59088,590.88
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.388,388.0
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13869,138.69
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02499,24.99
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02461,24.61
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.14131,141.31
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.5888300000000001,588.83
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.58973,589.73
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.39008,390.08
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13856,138.56
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02522,25.22
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02467,24.67
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13885,138.85
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.59552,595.5200000000001
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.5877100000000001,587.71
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.37242,372.41999999999996
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.14045,140.45
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02512,25.12
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.0248,24.8
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13821,138.21
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58768,587.68
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59424,594.24
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.392,392.0
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.1329,132.89999999999998
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02499,24.99
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.02477,24.77
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.13651,136.51
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,gate,0.58682,586.82
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,28672.0,8192.0,bf16,up,0.59728,597.2800000000001
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,28672.0,bf16,down_proj,0.3893399999999999,389.3399999999999
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,q_proj,0.13261,132.61
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,k_proj,0.02522,25.22
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,128.0,1024.0,8192.0,bf16,v_proj,0.0248,24.8
A100,Llama-3.3-70B,True,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,128.0,8192.0,8192.0,bf16,o_proj,0.1351699999999999,135.1699999999999
