gpu,model,held_out,kernel_name,kernel_family,M,N,K,numel,dtype,gpu_time_duration_ms,target_us
A100,Mixtral-8x7B,False,"void <unnamed>::softmax_warp_forward<float, float, float, 3, 0, 0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)",reduce,,,,2048.0,bf16,0.0039,3.9
A100,Mixtral-8x7B,False,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::func_wrapper_t<float, at::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, 4, 4>>(T3)",reduce,,,,1024.0,bf16,0.00624,6.24
A100,Mixtral-8x7B,False,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)",cast,,,,512.0,bf16,0.0035499999999999,3.5499999999999
A100,Mixtral-8x7B,False,"void at::reduce_kernel<128, 4, at::ReduceOp<long, at::func_wrapper_t<long, at::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, 4, 4>>(T3)",reduce,,,,512.0,bf16,0.0099499999999999,9.9499999999999
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<8>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00787,7.87
A100,Mixtral-8x7B,False,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",cast,,,,512.0,bf16,0.00454,4.54
A100,Mixtral-8x7B,False,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",copy,,,,77824.0,bf16,0.00426,4.26
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00675,6.75
A100,Mixtral-8x7B,False,"void at::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, 2, 2, (int)-2, 1, at::<unnamed>::ReduceAdd>(cuda::TensorInfo<T1, T3>, cuda::TensorInfo<const T1, T3>, cuda::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)",copy,,,,524288.0,bf16,0.01174,11.74
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<8>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00784,7.84
A100,Mixtral-8x7B,False,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",cast,,,,512.0,bf16,0.00451,4.51
A100,Mixtral-8x7B,False,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",copy,,,,262144.0,bf16,0.00461,4.61
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00726,7.26
A100,Mixtral-8x7B,False,"void at::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, 2, 2, (int)-2, 1, at::<unnamed>::ReduceAdd>(cuda::TensorInfo<T1, T3>, cuda::TensorInfo<const T1, T3>, cuda::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)",copy,,,,524288.0,bf16,0.01478,14.78
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<8>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00781,7.8100000000000005
A100,Mixtral-8x7B,False,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",cast,,,,512.0,bf16,0.00451,4.51
A100,Mixtral-8x7B,False,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",copy,,,,57344.0,bf16,0.00422,4.22
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00688,6.88
A100,Mixtral-8x7B,False,"void at::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, 2, 2, (int)-2, 1, at::<unnamed>::ReduceAdd>(cuda::TensorInfo<T1, T3>, cuda::TensorInfo<const T1, T3>, cuda::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)",copy,,,,524288.0,bf16,0.01069,10.69
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<8>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00774,7.74
A100,Mixtral-8x7B,False,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",cast,,,,512.0,bf16,0.00451,4.51
A100,Mixtral-8x7B,False,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",copy,,,,26624.0,bf16,0.00422,4.22
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00678,6.779999999999999
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<8>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00787,7.87
A100,Mixtral-8x7B,False,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",cast,,,,512.0,bf16,0.00448,4.4799999999999995
A100,Mixtral-8x7B,False,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",copy,,,,55296.0,bf16,0.00426,4.26
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00688,6.88
A100,Mixtral-8x7B,False,"void at::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, 2, 2, (int)-2, 1, at::<unnamed>::ReduceAdd>(cuda::TensorInfo<T1, T3>, cuda::TensorInfo<const T1, T3>, cuda::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)",copy,,,,524288.0,bf16,0.00874,8.74
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<8>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00781,7.8100000000000005
A100,Mixtral-8x7B,False,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",cast,,,,512.0,bf16,0.00451,4.51
A100,Mixtral-8x7B,False,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",copy,,,,40960.0,bf16,0.00422,4.22
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00688,6.88
A100,Mixtral-8x7B,False,"void at::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, 2, 2, (int)-2, 1, at::<unnamed>::ReduceAdd>(cuda::TensorInfo<T1, T3>, cuda::TensorInfo<const T1, T3>, cuda::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)",copy,,,,262144.0,bf16,0.0085399999999999,8.5399999999999
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<8>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00778,7.779999999999999
A100,Mixtral-8x7B,False,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",cast,,,,512.0,bf16,0.00454,4.54
A100,Mixtral-8x7B,False,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",copy,,,,71680.0,bf16,0.00438,4.38
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00675,6.75
A100,Mixtral-8x7B,False,"void at::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, 2, 2, (int)-2, 1, at::<unnamed>::ReduceAdd>(cuda::TensorInfo<T1, T3>, cuda::TensorInfo<const T1, T3>, cuda::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)",copy,,,,524288.0,bf16,0.01158,11.58
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<8>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00787,7.87
A100,Mixtral-8x7B,False,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",cast,,,,512.0,bf16,0.00451,4.51
A100,Mixtral-8x7B,False,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",copy,,,,55296.0,bf16,0.00435,4.35
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00691,6.91
A100,Mixtral-8x7B,False,"void at::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, 2, 2, (int)-2, 1, at::<unnamed>::ReduceAdd>(cuda::TensorInfo<T1, T3>, cuda::TensorInfo<const T1, T3>, cuda::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)",copy,,,,524288.0,bf16,0.00864,8.64
A100,Mixtral-8x7B,False,"void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)",cast,,,,524288.0,bf16,0.00893,8.93
A100,Mixtral-8x7B,False,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>>(T3)",reduce,,,,16384.0,bf16,0.02675,26.75
A100,Mixtral-8x7B,False,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)",cast,,,,262144.0,bf16,0.00544,5.44
A100,Mixtral-8x7B,False,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)",copy,,,,1048576.0,bf16,0.01293,12.93
A100,Mixtral-8x7B,False,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)",copy,,,,1048576.0,bf16,0.0098599999999999,9.8599999999999
A100,Mixtral-8x7B,False,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)",copy,,,,1048576.0,bf16,0.00867,8.67
A100,Mixtral-8x7B,False,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)",copy,,,,1048576.0,bf16,0.0087,8.7
A100,Mixtral-8x7B,False,"void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)",cast,,,,524288.0,bf16,0.00877,8.77
A100,Mixtral-8x7B,False,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>>(T3)",reduce,,,,16384.0,bf16,0.02659,26.59
A100,Mixtral-8x7B,False,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)",cast,,,,262144.0,bf16,0.00541,5.41
A100,Mixtral-8x7B,False,"void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)",cast,,,,1024.0,bf16,0.00784,7.84
A100,Mixtral-8x7B,False,"void <unnamed>::softmax_warp_forward<float, float, float, 3, 0, 0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)",reduce,,,,2048.0,bf16,0.00387,3.87
A100,Mixtral-8x7B,False,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::func_wrapper_t<float, at::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, 4, 4>>(T3)",reduce,,,,1024.0,bf16,0.0064,6.4
A100,Mixtral-8x7B,False,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)",cast,,,,512.0,bf16,0.0035499999999999,3.5499999999999
A100,Mixtral-8x7B,False,"void at::reduce_kernel<128, 4, at::ReduceOp<long, at::func_wrapper_t<long, at::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, 4, 4>>(T3)",reduce,,,,512.0,bf16,0.00989,9.889999999999999
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<8>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00771,7.71
A100,Mixtral-8x7B,False,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",cast,,,,512.0,bf16,0.00448,4.4799999999999995
A100,Mixtral-8x7B,False,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",copy,,,,73728.0,bf16,0.00438,4.38
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00707,7.07
A100,Mixtral-8x7B,False,"void at::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, 2, 2, (int)-2, 1, at::<unnamed>::ReduceAdd>(cuda::TensorInfo<T1, T3>, cuda::TensorInfo<const T1, T3>, cuda::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)",copy,,,,524288.0,bf16,0.0113,11.299999999999999
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<8>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00778,7.779999999999999
A100,Mixtral-8x7B,False,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",cast,,,,512.0,bf16,0.00448,4.4799999999999995
A100,Mixtral-8x7B,False,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",copy,,,,51200.0,bf16,0.00426,4.26
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00688,6.88
A100,Mixtral-8x7B,False,"void at::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, 2, 2, (int)-2, 1, at::<unnamed>::ReduceAdd>(cuda::TensorInfo<T1, T3>, cuda::TensorInfo<const T1, T3>, cuda::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)",copy,,,,524288.0,bf16,0.00861,8.61
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<8>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00774,7.74
A100,Mixtral-8x7B,False,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",cast,,,,512.0,bf16,0.00451,4.51
A100,Mixtral-8x7B,False,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",copy,,,,59392.0,bf16,0.00426,4.26
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00691,6.91
A100,Mixtral-8x7B,False,"void at::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, 2, 2, (int)-2, 1, at::<unnamed>::ReduceAdd>(cuda::TensorInfo<T1, T3>, cuda::TensorInfo<const T1, T3>, cuda::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)",copy,,,,524288.0,bf16,0.01104,11.04
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<8>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00797,7.97
A100,Mixtral-8x7B,False,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",cast,,,,512.0,bf16,0.00448,4.4799999999999995
A100,Mixtral-8x7B,False,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",copy,,,,59392.0,bf16,0.00426,4.26
A100,Mixtral-8x7B,False,"void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)",copy,,,,512.0,bf16,0.00691,6.91
