gpu,model,held_out,kernel_name,M,N,K,dtype,op_type,gpu_time_duration_ms,target_us
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,17408.0,5120.0,bf16,gate,0.3457,345.7
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,852.0,5120.0,bf16,k_proj,0.03066,30.66
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,852.0,5120.0,bf16,k_proj,0.03059,30.59
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,5112.0,5120.0,bf16,o_proj,0.1496299999999999,149.6299999999999
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,17408.0,5120.0,bf16,gate,0.49699,496.99
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,17408.0,5120.0,bf16,up,0.49658,496.58000000000004
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,5120.0,17408.0,bf16,down_proj,0.41142,411.42
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,5112.0,5120.0,bf16,q_proj,0.25542,255.42
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn,128.0,852.0,5120.0,bf16,k_proj,0.1832,183.2
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params),128.0,852.0,5120.0,bf16,v_proj,0.00957,9.57
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params),128.0,852.0,5120.0,bf16,k_proj,0.00941,9.41
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_tn,128.0,852.0,5120.0,bf16,k_proj,0.04698,46.980000000000004
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02762,27.619999999999997
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02758,27.580000000000002
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_tn,128.0,852.0,5120.0,bf16,k_proj,0.02662,26.62
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02586,25.86
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02595,25.95
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.01667,16.67
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nt,128.0,852.0,5120.0,bf16,k_proj,0.01635,16.35
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_tn,128.0,852.0,5120.0,bf16,k_proj,0.02662,26.62
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02595,25.95
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02595,25.95
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.0167399999999999,16.739999999999903
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nt,128.0,852.0,5120.0,bf16,k_proj,0.01635,16.35
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,5112.0,5120.0,bf16,o_proj,0.1504,150.4
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,17408.0,5120.0,bf16,gate,0.49571,495.71
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,17408.0,5120.0,bf16,gate,0.49587,495.87
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,5120.0,17408.0,bf16,down_proj,0.41174,411.74
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,5120.0,17408.0,bf16,down_proj,0.25523,255.23000000000002
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn,128.0,5112.0,5120.0,bf16,o_proj,0.1824,182.4
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params),128.0,852.0,5120.0,bf16,k_proj,0.00954,9.54
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params),128.0,852.0,5120.0,bf16,k_proj,0.00941,9.41
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_tn,128.0,852.0,5120.0,bf16,k_proj,0.04672,46.72
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02755,27.55
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02771,27.709999999999997
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_tn,128.0,852.0,5120.0,bf16,k_proj,0.02662,26.62
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02608,26.08
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02595,25.95
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.0168299999999999,16.8299999999999
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nt,128.0,852.0,5120.0,bf16,k_proj,0.0165799999999999,16.5799999999999
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_tn,128.0,852.0,5120.0,bf16,k_proj,0.02656,26.56
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02602,26.020000000000003
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02602,26.020000000000003
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.01686,16.86
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nt,128.0,852.0,5120.0,bf16,k_proj,0.01632,16.32
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,5112.0,5120.0,bf16,o_proj,0.14966,149.66
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,17408.0,5120.0,bf16,gate,0.49597,495.97
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,17408.0,5120.0,bf16,gate,0.49626,496.26
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,5120.0,17408.0,bf16,down_proj,0.4117099999999999,411.7099999999999
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,5120.0,17408.0,bf16,down_proj,0.25562,255.62
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn,128.0,5112.0,5120.0,bf16,o_proj,0.1823,182.29999999999998
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params),128.0,852.0,5120.0,bf16,k_proj,0.0095,9.5
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params),128.0,852.0,5120.0,bf16,k_proj,0.0095,9.5
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_tn,128.0,852.0,5120.0,bf16,k_proj,0.04682,46.82
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02758,27.580000000000002
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.0276499999999999,27.6499999999999
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_tn,128.0,852.0,5120.0,bf16,k_proj,0.02685,26.849999999999998
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02592,25.919999999999998
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02605,26.05
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.0167399999999999,16.739999999999903
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nt,128.0,852.0,5120.0,bf16,k_proj,0.01626,16.26
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_tn,128.0,852.0,5120.0,bf16,k_proj,0.02659,26.59
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02605,26.05
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.02595,25.95
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nn,128.0,852.0,5120.0,bf16,k_proj,0.01677,16.77
RTX3090,Qwen3.5-27B,False,ampere_sgemm_128x128_nt,128.0,852.0,5120.0,bf16,k_proj,0.01632,16.32
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,5112.0,5120.0,bf16,o_proj,0.14992,149.92
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,17408.0,5120.0,bf16,gate,0.49654,496.53999999999996
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,17408.0,5120.0,bf16,gate,0.49581,495.80999999999995
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,5120.0,17408.0,bf16,down_proj,0.41181,411.81
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,17408.0,5120.0,bf16,gate,0.3451499999999999,345.1499999999999
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,852.0,5120.0,bf16,k_proj,0.03072,30.720000000000002
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,852.0,5120.0,bf16,k_proj,0.03069,30.689999999999998
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,5112.0,5120.0,bf16,o_proj,0.1493799999999999,149.3799999999999
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,17408.0,5120.0,bf16,gate,0.4953,495.3
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,17408.0,5120.0,bf16,up,0.49546,495.46000000000004
RTX3090,Qwen3.5-27B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,5120.0,17408.0,bf16,down_proj,0.41094,410.94000000000005
RTX3090,Qwen3.5-27B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,248320.0,5120.0,bf16,lm_head,5.75,5750.0
RTX3090,Qwen3.5-9B,False,"void gemmk1_kernel<int, float, 256, 5, 0, 0, 0, 0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)",,,,bf16,gemv,0.0032,3.2
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,4096.0,4096.0,bf16,q_proj,0.20752,207.52
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.10192,101.92
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params),128.0,1024.0,4096.0,bf16,v_proj,0.00701,7.01
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params),128.0,1024.0,4096.0,bf16,k_proj,0.00701,7.01
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02733,27.330000000000002
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01722,17.22
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01722,17.22
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02618,26.18
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.02563,25.63
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.02563,25.63
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01629,16.29
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nt,128.0,1024.0,4096.0,bf16,k_proj,0.01664,16.639999999999997
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02624,26.24
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.02586,25.86
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.02589,25.89
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01635,16.35
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nt,128.0,1024.0,4096.0,bf16,k_proj,0.01616,16.16
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.1023,102.3
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,4096.0,4096.0,bf16,q_proj,0.28678,286.78
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,4096.0,4096.0,bf16,q_proj,0.2865899999999999,286.5899999999999
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.29251,292.51
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,4096.0,4096.0,bf16,q_proj,0.20816,208.16000000000003
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10272,102.72
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params),128.0,1024.0,4096.0,bf16,k_proj,0.00704,7.04
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params),128.0,1024.0,4096.0,bf16,k_proj,0.0070999999999999,7.0999999999999
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02723,27.23
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01725,17.25
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01731,17.31
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02634,26.34
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.0255,25.5
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.02554,25.54
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01632,16.32
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nt,128.0,1024.0,4096.0,bf16,k_proj,0.0165799999999999,16.5799999999999
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02618,26.18
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.02582,25.82
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.0257,25.7
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01622,16.22
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nt,128.0,1024.0,4096.0,bf16,k_proj,0.0161,16.1
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10224,102.24
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,4096.0,4096.0,bf16,q_proj,0.2872,287.2
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,4096.0,4096.0,bf16,q_proj,0.28794,287.94
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.29178,291.78
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,4096.0,4096.0,bf16,q_proj,0.20678,206.78
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10221,102.21
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params),128.0,1024.0,4096.0,bf16,k_proj,0.0072,7.2
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params),128.0,1024.0,4096.0,bf16,k_proj,0.00704,7.04
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_tn,128.0,1024.0,4096.0,bf16,k_proj,0.0272,27.2
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01731,17.31
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01706,17.06
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02624,26.24
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.02557,25.57
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.0257,25.7
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.0165799999999999,16.5799999999999
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nt,128.0,1024.0,4096.0,bf16,k_proj,0.0161,16.1
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02627,26.270000000000003
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.0257,25.7
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.02566,25.66
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01642,16.42
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nt,128.0,1024.0,4096.0,bf16,k_proj,0.01603,16.029999999999998
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.10166,101.66
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,4096.0,4096.0,bf16,q_proj,0.28694,286.94
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,4096.0,4096.0,bf16,q_proj,0.28694,286.94
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,q_proj,0.29187,291.87
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,4096.0,4096.0,bf16,q_proj,0.20662,206.62
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02592,25.919999999999998
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02646,26.46
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,4096.0,bf16,o_proj,0.10118,101.18
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,12288.0,4096.0,bf16,gate,0.28893,288.93
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,12288.0,4096.0,bf16,up,0.28906,289.06
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,4096.0,12288.0,bf16,down_proj,0.29386,293.86
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),128.0,4096.0,4096.0,bf16,q_proj,0.20643,206.43
RTX3090,Qwen3.5-9B,False,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,128.0,1024.0,4096.0,bf16,k_proj,0.10214,102.14
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params),128.0,1024.0,4096.0,bf16,v_proj,0.00704,7.04
RTX3090,Qwen3.5-9B,False,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params),128.0,1024.0,4096.0,bf16,k_proj,0.00717,7.17
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_tn,128.0,1024.0,4096.0,bf16,k_proj,0.0272,27.2
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01718,17.18
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01712,17.12
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02624,26.24
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.0256,25.6
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.02557,25.57
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nn,128.0,1024.0,4096.0,bf16,k_proj,0.01629,16.29
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_nt,128.0,1024.0,4096.0,bf16,k_proj,0.01603,16.029999999999998
RTX3090,Qwen3.5-9B,False,ampere_sgemm_128x128_tn,128.0,1024.0,4096.0,bf16,k_proj,0.02605,26.05
